380,993,78
381,992,73
382,992,66
383,989,76
384,990,69
385,988,69
386,992,78
387,991,74
388,993,85
389,995,83
390,994,90
391,998,72
392,995,72
393,996,76
394,998,68
395,994,77
396,996,87
397,996,74
398,994,82
399,993,83
400,990,84
401,991,90
402,992,87
403,992,79
404,992,79
405,994,80
406,990,86
407,992,89
408,989,81
409,990,78
410,992,69
411,992,84
412,992,80
413,993,93
414,992,92
415,989,91
416,990,88
417,992,81
418,993,90
419,991,81
420,994,89
421,995,84
422,996,97
423,992,85
424,997,87
425,995,83
426,993,90
427,989,94
428,993,90
429,995,80
430,994,102
431,995,101
432,996,87
433,997,96
434,989,85
435,992,84
436,993,90
437,994,77
438,994,75
439,995,81
440,991,85
441,994,70
442,991,71
443,993,89
444,993,74
445,991,85
446,990,83
447,994,78
448,995,87
449,995,80
450,993,87
451,993,91
452,996,93
453,994,81
454,995,83
455,995,85
456,993,96
457,991,88
458,993,96
459,992,94
460,995,90
461,989,89
462,992,104
463,995,89
464,995,98
465,990,99
466,993,79
467,990,93
468,992,93
469,991,90
470,989,96
471,990,87
472,993,93
473,987,102
474,989,109
475,992,93
476,992,100
477,997,106
478,995,93
479,992,102
480,993,89
481,994,91
482,994,105
483,991,86
484,992,100
485,995,89
486,995,88
487,991,87
488,989,91
489,991,97
490,988,91
491,991,85
492,991,82
493,991,92
494,994,92
495,993,92
496,991,96
497,991,87
498,992,85
499,995,78
500,996,88
501,995,88
502,994,87
503,994,82
504,995,79
505,988,83
506,993,98
507,993,89
508,989,85
509,990,90
510,991,95
511,994,84
512,991,87
513,991,90
514,992,91
515,989,82
516,991,88
517,993,96
518,993,77
519,990,95
520,993,95
521,993,98
522,992,91
523,992,87
524,992,93
525,992,102
526,994,105
527,994,101
528,994,92
529,994,104
530,993,90
531,989,99
532,990,100
533,991,86
534,994,91
535,995,100
536,995,95
537,991,91
538,990,88
539,986,87
540,990,101
541,988,82
542,995,79
543,994,87
544,994,74
545,992,78
546,994,81
547,997,93
548,991,81
549,993,79
550,994,92
551,994,91
552,994,94
553,992,79
554,993,89
555,993,89
556,989,82
557,992,92
558,990,82
559,994,80
560,995,60
561,994,79
562,993,78
563,993,85
564,993,86
565,992,85
566,991,85
567,991,80
568,993,75
569,992,71
570,992,75
571,988,85
572,990,77
573,994,70
574,990,86
575,996,80
576,996,77
577,995,80
578,992,72
579,993,80
580,997,68
581,995,80
582,993,74
583,992,80
584,992,73
585,993,85
586,994,84
587,997,84
588,995,82
589,989,81
590,993,90
591,991,87
592,992,88
593,991,85
594,995,80
595,993,86
596,992,80
597,989,77
598,988,73
599,990,78
600,992,79
601,993,87
602,991,76
603,990,93
604,995,78
605,998,87
606,995,85
607,998,90
608,998,92
609,994,79
610,992,79
611,990,90
612,991,77
613,995,78
614,993,83
615,993,77
616,991,89
617,990,75
618,986,76
619,989,81
620,990,70
621,990,75
622,990,83
623,991,57
624,993,76
625,995,76
626,994,76
627,992,67
628,991,72
629,991,59
630,997,67
631,993,67
632,987,79
633,992,82
634,994,70
635,987,71
636,993,75
637,995,88
638,991,79
639,994,63
640,994,64
641,996,67
642,994,75
643,990,69
644,990,65
645,990,74
646,991,76
647,989,68
648,990,77
649,993,76
650,994,79
651,996,73
652,993,76
653,994,72
654,992,72
655,996,71
656,994,62
657,990,73
658,991,76
659,996,66
660,996,72
661,994,75
662,995,67
663,999,70
664,997,65
665,993,54
666,993,65
667,992,62
668,992,78
669,993,74
670,993,78
671,988,61
672,990,71
673,991,65
674,994,66
675,995,68
676,996,72
677,994,59
678,991,64
679,991,71
680,989,74
681,989,75
682,990,81
683,995,72
684,991,78
685,991,67
686,988,72
687,993,75
688,992,71
689,992,76
690,998,91
691,997,71
692,992,73
693,996,78
694,990,79
695,992,62
696,995,72
697,993,71
698,992,83
699,994,82
700,991,74
701,991,79
702,991,79
703,993,69
704,989,76
705,995,68
706,991,77
707,992,96
708,993,74
709,995,79
710,992,79
711,990,75
712,992,83
713,991,83
714,995,80
715,990,85
716,988,82
717,991,87
718,990,84
719,993,78
720,993,76
721,992,82
722,992,83
723,992,83
724,994,80
725,991,63
726,994,68
727,993,75
728,990,69
729,989,81
730,993,75
731,993,77
732,992,78
733,994,75
734,993,77
735,988,76
736,988,66
737,986,76
738,991,74
739,990,75
740,990,76
741,990,68
742,994,79
743,996,75
744,995,68
745,991,86
746,990,71
747,992,75
748,992,80
749,989,80
750,989,77
751,988,71
752,988,73
753,991,69
754,987,80
755,988,75
756,993,77
757,990,81
758,991,80
759,995,92
760,992,72
761,994,84
762,993,82
763,989,79
764,985,84
765,985,81
766,994,82
767,993,79
768,995,71
769,993,86
770,992,85
771,990,93
772,990,77
773,990,83
774,991,93
775,989,89
776,991,81
777,989,87
778,990,82
779,989,91
780,991,88
781,992,90
782,992,86
783,990,84
784,991,88
785,992,87
786,989,85
787,988,88
788,989,84
789,989,80
790,992,86
791,991,79
792,987,84
793,986,76
794,994,86
795,992,88
796,992,86
797,992,79
798,994,92
799,993,99
800,994,92
801,991,108
802,992,100
803,997,105
804,997,99
805,998,97
806,996,90
807,997,95
808,993,96
809,991,93
810,990,101
811,992,105
812,994,87
813,995,82
814,990,87
815,991,75
816,993,92
817,986,91
818,992,91
819,992,86
820,993,100
821,993,94
822,993,104
823,996,96
824,992,91
825,996,107
826,992,89
827,988,88
828,984,88
829,986,87
830,991,95
831,993,88
832,994,96
833,995,92
834,997,95
835,995,97
836,990,91
837,992,93
838,993,92
839,996,98
840,994,94
841,989,94
842,992,91
843,993,97
844,995,98
845,994,91
846,996,91
847,995,82
848,991,105
849,988,103
850,990,105
851,986,97
852,991,102
853,989,97
854,994,96
855,995,116
856,992,108
857,995,98
858,987,97
859,991,89
860,993,85
861,991,85
862,992,100
863,994,93
864,993,85
865,994,92
866,989,93
867,992,87
868,994,95
869,996,94
870,994,86
871,990,99
872,993,87
873,994,80
874,990,80
875,989,85
876,990,88
877,994,87
878,994,100
879,992,99
880,992,89
881,986,84
882,990,97
883,991,101
884,991,91
885,990,81
886,993,77
887,992,78
888,993,85
889,992,71
890,993,83
891,989,76
892,993,86
893,991,80
894,995,75
895,992,83
896,995,83
897,992,85
898,990,89
899,987,82
900,987,84
901,993,80
902,991,90
903,989,76
904,985,83
905,991,82
906,996,91
907,991,94
908,991,103
909,993,94
910,991,92
911,991,98
912,987,88
913,991,88
914,989,78
915,987,104
916,989,101
917,992,72
918,991,91
919,988,91
920,993,87
921,990,87
922,992,88
923,988,96
924,990,96
925,990,107
926,991,91
927,989,95
928,993,90
929,991,100
930,988,103
931,988,97
932,990,96
933,986,101
934,987,112
935,989,97
936,994,120
937,994,112
938,995,112
939,989,116
940,988,106
941,993,122
942,986,104
943,990,121
944,983,107
945,987,100
946,990,100
947,989,105
948,991,102
949,993,109
950,995,107
951,994,116
952,994,105
953,992,107
954,994,110
955,995,103
956,991,102
957,990,111
958,991,115
959,991,108
960,991,112
961,993,99
962,991,93
963,987,120
964,988,107
965,988,98
966,996,99
967,993,100
968,991,96
969,992,95
970,993,98
971,994,105
972,993,101
973,992,93
974,993,98
975,993,105
976,992,106
977,994,103
978,991,106
979,991,117
980,994,96
981,989,104
982,989,108
983,991,103
984,989,107
985,986,102
986,989,93
987,991,98
988,990,94
989,994,92
990,993,95
991,995,85
992,993,94
993,990,97
994,991,91
995,992,88
996,994,94
997,993,95
998,993,104
999,990,91
